818	23	Villa Caro 	54871	12652
819	23	Villa Del Rosario	54874	12652
820	25	Armenia	63001	13337
821	25	Buenavista	63111	13450
822	25	Calarcá	63130	13339
823	25	Circasia	63190	13340
824	25	Córdoba	63212	13341
825	25	Filandia	63272	13342
826	25	Génova	63302	13343
827	25	La Tebaida 	63401	13344
828	25	Montenegro	63470	13345
829	25	Pijao	63548	13346
830	25	Quimbaya	63594	13347
831	25	Salento	63690	13348
832	26	Pereira	66001	13358
833	26	Apía	66045	13349
834	26	Balboa	66075	13350
835	26	Belén De Umbría	66088	13351
836	26	Dosquebradas	66170	13352
837	26	Guática	66318	13353
838	26	La Celia 	66383	13354
839	26	La Virginia 	66400	13355
840	26	Marsella	66440	13356
841	26	Mistrató	66456	13357
842	26	Pueblo Rico 	66572	13359
843	26	Quinchía	66594	13360
844	26	Santa Rosa De Cabal	66682	13361
845	26	Santuario	66687	13362
846	28	Bucaramanga	68001	13371
847	28	Aguada	68013	13363
848	28	Albania	68020	13364
